"FXY1","FXY2","Title_en","ElementName_en"
"321011","030032","(General characteristics)","Combination with other data"
"321011","029002","(General characteristics)","Coordinate grid type"
"321012","101000","(Antenna elevations)","Delayed replication of 1 descriptor"
"321012","031001","(Antenna elevations)","Delayed descriptor replication factor"
"321012","002135","(Antenna elevations)","Antenna elevation"
"321021","002003","(Basic information (system/site header) on wind profiler/RASS)","Type of measuring equipment used"
"321021","002101","(Basic information (system/site header) on wind profiler/RASS)","Type of antenna"
"321021","201130","(Basic information (system/site header) on wind profiler/RASS)","Change data width"
"321021","002106","(Basic information (system/site header) on wind profiler/RASS)","3-dB beamwidth"
"321021","201000","(Basic information (system/site header) on wind profiler/RASS)","Change data width"
"321021","201132","(Basic information (system/site header) on wind profiler/RASS)","Change data width"
"321021","202130","(Basic information (system/site header) on wind profiler/RASS)","Change scale"
"321021","002121","(Basic information (system/site header) on wind profiler/RASS)","Mean frequency"
"321021","202000","(Basic information (system/site header) on wind profiler/RASS)","Change scale"
"321021","201000","(Basic information (system/site header) on wind profiler/RASS)","Change data width"
"321021","201133","(Basic information (system/site header) on wind profiler/RASS)","Change data width"
"321021","202129","(Basic information (system/site header) on wind profiler/RASS)","Change scale"
"321021","025001","(Basic information (system/site header) on wind profiler/RASS)","Range-gate length"
"321021","202000","(Basic information (system/site header) on wind profiler/RASS)","Change scale"
"321021","201000","(Basic information (system/site header) on wind profiler/RASS)","Change data width"
"321022","007007","(Wind profiler: processed-data winds)","Height"
"321022","204001","(Wind profiler: processed-data winds)","Add associated field"
"321022","031021","(Wind profiler: processed-data winds)","Associated field significance"
"321022","011001","(Wind profiler: processed-data winds)","Wind direction"
"321022","204000","(Wind profiler: processed-data winds)","Add associated field"
"321022","011002","(Wind profiler: processed-data winds)","Wind speed"
"321022","204001","(Wind profiler: processed-data winds)","Add associated field"
"321022","031021","(Wind profiler: processed-data winds)","Associated field significance"
"321022","011006","(Wind profiler: processed-data winds)","w-component"
"321022","204000","(Wind profiler: processed-data winds)","Add associated field"
"321022","021030","(Wind profiler: processed-data winds)","Signal to noise ratio"
"321023","007007","(Wind profiler: raw-data winds)","Height"
"321023","021091","(Wind profiler: raw-data winds)","Radar signal Doppler spectrum 0th moment"
"321023","021030","(Wind profiler: raw-data winds)","Signal to noise ratio"
"321023","202129","(Wind profiler: raw-data winds)","Change scale"
"321023","021014","(Wind profiler: raw-data winds)","Doppler mean velocity (radial)"
"321023","201129","(Wind profiler: raw-data winds)","Change data width"
"321023","021017","(Wind profiler: raw-data winds)","Doppler velocity spectral width"
"321023","202000","(Wind profiler: raw-data winds)","Change scale"
"321023","201000","(Wind profiler: raw-data winds)","Change data width"
"321024","007007","(RASS-mode: processed-data RASS)","Height"
"321024","204001","(RASS-mode: processed-data RASS)","Add associated field"
"321024","031021","(RASS-mode: processed-data RASS)","Associated field significance"
"321024","012007","(RASS-mode: processed-data RASS)","Virtual temperature"
"321024","011006","(RASS-mode: processed-data RASS)","w-component"
"321024","204000","(RASS-mode: processed-data RASS)","Add associated field"
"321024","021030","(RASS-mode: processed-data RASS)","Signal to noise ratio"
"321025","007007","(RASS-mode: raw-data RASS)","Height"
"321025","021091","(RASS-mode: raw-data RASS)","Radar signal Doppler spectrum 0th moment"
"321025","021030","(RASS-mode: raw-data RASS)","Signal to noise ratio"
"321025","202129","(RASS-mode: raw-data RASS)","Change scale"
"321025","021014","(RASS-mode: raw-data RASS)","Doppler mean velocity (radial)"
"321025","201129","(RASS-mode: raw-data RASS)","Change data width"
"321025","021017","(RASS-mode: raw-data RASS)","Doppler velocity spectral width"
"321025","202000","(RASS-mode: raw-data RASS)","Change scale"
"321025","201000","(RASS-mode: raw-data RASS)","Change data width"
"321025","021092","(RASS-mode: raw-data RASS)","RASS signal Doppler spectrum 0th moment, referring to RASS signal"
"321025","021030","(RASS-mode: raw-data RASS)","Signal to noise ratio"
"321025","025092","(RASS-mode: raw-data RASS)","Acoustic propagation velocity"
"321025","201129","(RASS-mode: raw-data RASS)","Change data width"
"321025","202129","(RASS-mode: raw-data RASS)","Change scale"
"321025","021017","(RASS-mode: raw-data RASS)","Doppler velocity spectral width"
"321025","202000","(RASS-mode: raw-data RASS)","Change scale"
"321025","201000","(RASS-mode: raw-data RASS)","Change data width"
"321026","007007","(RASS data - fluxes)","Height"
"321026","204001","(RASS data - fluxes)","Add associated field"
"321026","031021","(RASS data - fluxes)","Associated field significance"
"321026","012007","(RASS data - fluxes)","Virtual temperature"
"321026","025091","(RASS data - fluxes)","Structure constant of the refraction index (Cn2)"
"321026","011071","(RASS data - fluxes)","Turbulent vertical momentum flux"
"321026","011072","(RASS data - fluxes)","Turbulent vertical buoyancy flux"
"321026","011073","(RASS data - fluxes)","Turbulent kinetic energy"
"321026","011074","(RASS data - fluxes)","Dissipation energy"
"321026","204000","(RASS data - fluxes)","Add associated field"
"321027","021118","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Attenuation correction on sigma-0"
"321027","202129","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Change scale"
"321027","201132","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Change data width"
"321027","002112","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Radar look angle"
"321027","201000","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Change data width"
"321027","201131","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Change data width"
"321027","002111","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Radar incidence angle"
"321027","201000","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Change data width"
"321027","202000","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Change scale"
"321027","002104","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Antenna polarization"
"321027","021105","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Normalized radar cross-section"
"321027","021106","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Kp variance coefficient (alpha)"
"321027","021107","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Kp variance coefficient (beta)"
"321027","021114","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Kp variance coefficient (gamma)"
"321027","021115","(Radar specification, normalized radar cross-section, Kp variance coefficient)","SEAWINDS sigma-0 quality"
"321027","021116","(Radar specification, normalized radar cross-section, Kp variance coefficient)","SEAWINDS sigma-0 mode"
"321027","008018","(Radar specification, normalized radar cross-section, Kp variance coefficient)","SEAWINDS land/ice surface type"
"321027","021117","(Radar specification, normalized radar cross-section, Kp variance coefficient)","Sigma-0 variance quality control"
"321028","021118","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Attenuation correction on sigma-0"
"321028","202129","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Change scale"
"321028","201132","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Change data width"
"321028","002112","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Radar look angle"
"321028","201000","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Change data width"
"321028","201131","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Change data width"
"321028","002111","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Radar incidence angle"
"321028","201000","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Change data width"
"321028","202000","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Change scale"
"321028","002104","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Antenna polarization"
"321028","021123","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","SEAWINDS normalized radar cross-section"
"321028","021106","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Kp variance coefficient (alpha)"
"321028","021107","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Kp variance coefficient (beta)"
"321028","021114","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Kp variance coefficient (gamma)"
"321028","021115","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","SEAWINDS sigma-0 quality"
"321028","021116","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","SEAWINDS sigma-0 mode"
"321028","008018","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","SEAWINDS land/ice surface type"
"321028","021117","(Radar specification, SEAWINDS normalized radar cross-section, Kp variance coefficient)","Sigma-0 variance quality control"
"321030","008085","(ASCAT sigma-0 information)","Beam identifier"
"321030","202129","(ASCAT sigma-0 information)","Change scale"
"321030","201131","(ASCAT sigma-0 information)","Change data width"
"321030","002111","(ASCAT sigma-0 information)","Radar incidence angle"
"321030","201000","(ASCAT sigma-0 information)","Change data width"
"321030","202000","(ASCAT sigma-0 information)","Change scale"
"321030","002134","(ASCAT sigma-0 information)","Antenna beam azimuth"
"321030","021062","(ASCAT sigma-0 information)","Backscatter"
"321030","021063","(ASCAT sigma-0 information)","Radiometric resolution (noise value)"
"321030","021158","(ASCAT sigma-0 information)","ASCAT Kp estimate quality"
"321030","021159","(ASCAT sigma-0 information)","ASCAT sigma-0 usability"
"321030","021160","(ASCAT sigma-0 information)","ASCAT use of synthetic data"
"321030","021161","(ASCAT sigma-0 information)","ASCAT synthetic data quantity"
"321030","021162","(ASCAT sigma-0 information)","ASCAT satellite orbit and attitude quality"
"321030","021163","(ASCAT sigma-0 information)","ASCAT solar array reflection contamination"
"321030","021164","(ASCAT sigma-0 information)","ASCAT telemetry presence and quality"
"321030","021165","(ASCAT sigma-0 information)","ASCAT extrapolated reference function presence"
"321030","021166","(ASCAT sigma-0 information)","Land fraction"
"322028","001007","(METOP GOME-2)","Satellite identifier"
"322028","002019","(METOP GOME-2)","Satellite instruments"
"322028","004001","(METOP GOME-2)","Year"
"322028","004002","(METOP GOME-2)","Month"
"322028","004003","(METOP GOME-2)","Day"
"322028","004004","(METOP GOME-2)","Hour"
"322028","004005","(METOP GOME-2)","Minute"
"322028","004006","(METOP GOME-2)","Second"
"322028","005001","(METOP GOME-2)","Latitude (high accuracy)"
"322028","006001","(METOP GOME-2)","Longitude (high accuracy)"
"322028","027001","(METOP GOME-2)","Latitude (high accuracy)"
"322028","028001","(METOP GOME-2)","Longitude (high accuracy)"
"322028","027001","(METOP GOME-2)","Latitude (high accuracy)"
"322028","028001","(METOP GOME-2)","Longitude (high accuracy)"
"322028","027001","(METOP GOME-2)","Latitude (high accuracy)"
"322028","028001","(METOP GOME-2)","Longitude (high accuracy)"
"322028","027001","(METOP GOME-2)","Latitude (high accuracy)"
"322028","028001","(METOP GOME-2)","Longitude (high accuracy)"
"322028","010001","(METOP GOME-2)","Height of land surface"
"322028","014019","(METOP GOME-2)","Surface albedo"
"322028","007025","(METOP GOME-2)","Solar zenith angle"
"322028","010080","(METOP GOME-2)","Viewing zenith angle"
"322028","005023","(METOP GOME-2)","Sun to satellite azimuth difference"
"322028","020010","(METOP GOME-2)","Cloud cover (total)"
"322028","008003","(METOP GOME-2)","Vertical significance (satellite observations)"
"322028","007004","(METOP GOME-2)","Pressure"
"322028","014026","(METOP GOME-2)","Albedo at the top of clouds"
"322028","020014","(METOP GOME-2)","Height of top of cloud"
"322028","013093","(METOP GOME-2)","Cloud optical thickness"
"322028","105000","(METOP GOME-2)","Delayed replication of 5 descriptors"
"322028","031001","(METOP GOME-2)","Delayed descriptor replication factor"
"322028","007004","(METOP GOME-2)","Pressure"
"322028","007004","(METOP GOME-2)","Pressure"
"322028","008043","(METOP GOME-2)","Atmospheric chemical or physical constituent type"
"322028","008044","(METOP GOME-2)","CAS registry number"
"322028","015021","(METOP GOME-2)","Integrated mass density"
"340001","001007","(IASI Level 1c data)","Satellite identifier"
"340001","001031","(IASI Level 1c data)","Identification of originating/generating centre"
"340001","002019","(IASI Level 1c data)","Satellite instruments"
"340001","002020","(IASI Level 1c data)","Satellite classification"
"340001","004001","(IASI Level 1c data)","Year"
"340001","004002","(IASI Level 1c data)","Month"
"340001","004003","(IASI Level 1c data)","Day"
"340001","004004","(IASI Level 1c data)","Hour"
"340001","004005","(IASI Level 1c data)","Minute"
"340001","202131","(IASI Level 1c data)","Change scale"
"340001","201138","(IASI Level 1c data)","Change data width"
"340001","004006","(IASI Level 1c data)","Second"
"340001","201000","(IASI Level 1c data)","Change data width"
"340001","202000","(IASI Level 1c data)","Change scale"
"340001","005001","(IASI Level 1c data)","Latitude (high accuracy)"
"340001","006001","(IASI Level 1c data)","Longitude (high accuracy)"
"340001","007024","(IASI Level 1c data)","Satellite zenith angle"
"340001","005021","(IASI Level 1c data)","Bearing or azimuth"
"340001","007025","(IASI Level 1c data)","Solar zenith angle"
"340001","005022","(IASI Level 1c data)","Solar azimuth"
"340001","005043","(IASI Level 1c data)","Field of view number"
"340001","005040","(IASI Level 1c data)","Orbit number"
"340001","201133","(IASI Level 1c data)","Change data width"
"340001","005041","(IASI Level 1c data)","Scan line number"
"340001","201000","(IASI Level 1c data)","Change data width"
"340001","201132","(IASI Level 1c data)","Change data width"
"340001","025070","(IASI Level 1c data)","Major frame count"
"340001","201000","(IASI Level 1c data)","Change data width"
"340001","202126","(IASI Level 1c data)","Change scale"
"340001","007001","(IASI Level 1c data)","Height of station"
"340001","202000","(IASI Level 1c data)","Change scale"
"340001","033060","(IASI Level 1c data)","GqisFlagQual - individual IASI-System quality flag"
"340001","033061","(IASI Level 1c data)","GqisQualIndex - indicator for instrument noise performance (contributions from spectral and radiometric calibration)"
"340001","033062","(IASI Level 1c data)","GqisQualIndexLoc - indicator for geometric quality index"
"340001","033063","(IASI Level 1c data)","GqisQualIndexRad - indicator for instrument noise performance (contributions from radiometric calibration)"
"340001","033064","(IASI Level 1c data)","GqisQualIndexSpect - indicator for instrument noise performance (contributions from spectral calibration)"
"340001","033065","(IASI Level 1c data)","GqisSysTecSondQual - output of system TEC (Technical Expertise Centre) quality function"
"340001","101010","(IASI Level 1c data)","Replicate 1 descriptor 10 times"
"340001","340002","(IASI Level 1c data)","Band description"
"340001","101087","(IASI Level 1c data)","Replicate 1 descriptor 87 times"
"340001","340003","(IASI Level 1c data)","IASI Level 1c 100 channels"
"340001","002019","(IASI Level 1c data)","Satellite instruments"
"340001","025051","(IASI Level 1c data)","AVHRR channel combination"
"340001","101007","(IASI Level 1c data)","Replicate 1 descriptor 7 times"
"340001","340004","(IASI Level 1c data)","IASI Level 1c AVHRR single scene"
"340002","025140","(Band description)","Start channel"
"340002","025141","(Band description)","End channel"
"340002","025142","(Band description)","Channel scale factor"
"340003","104100","(IASI Level 1c 100 channels)","Replicate 4 descriptors 100 times"
"340003","201136","(IASI Level 1c 100 channels)","Change data width"
"340003","005042","(IASI Level 1c 100 channels)","Channel number"
"340003","201000","(IASI Level 1c 100 channels)","Change data width"
"340003","014046","(IASI Level 1c 100 channels)","Scaled radiance"
"340004","005060","(IASI Level 1c AVHRR single scene)","Y angular position from centre of gravity"
"340004","005061","(IASI Level 1c AVHRR single scene)","Z angular position from centre of gravity"
"340004","025085","(IASI Level 1c AVHRR single scene)","Fraction of clear pixels in HIRS FOV"
"340004","105006","(IASI Level 1c AVHRR single scene)","Replicate 5 descriptors 6 times"
"340004","005042","(IASI Level 1c AVHRR single scene)","Channel number"
"340004","025142","(IASI Level 1c AVHRR single scene)","Channel scale factor"
"340004","014047","(IASI Level 1c AVHRR single scene)","Scaled mean AVHRR radiance"
"340004","025142","(IASI Level 1c AVHRR single scene)","Channel scale factor"
"340004","014048","(IASI Level 1c AVHRR single scene)","Scaled standard deviation AVHRR radiance"
"340005","001007","(JASON2 OGDR data)","Satellite identifier"
"340005","002019","(JASON2 OGDR data)","Satellite instruments"
"340005","001096","(JASON2 OGDR data)","Station acquisition"
"340005","025061","(JASON2 OGDR data)","Software identification and version number"
"340005","005044","(JASON2 OGDR data)","Satellite cycle number"
"340005","005040","(JASON2 OGDR data)","Orbit number"
"340005","001030","(JASON2 OGDR data)","Numerical model identifier"
"340005","004001","(JASON2 OGDR data)","Year"
"340005","004002","(JASON2 OGDR data)","Month"
"340005","004003","(JASON2 OGDR data)","Day"
"340005","004004","(JASON2 OGDR data)","Hour"
"340005","004005","(JASON2 OGDR data)","Minute"
"340005","004007","(JASON2 OGDR data)","Seconds within a minute (microsecond accuracy)"
"340005","005001","(JASON2 OGDR data)","Latitude (high accuracy)"
"340005","006001","(JASON2 OGDR data)","Longitude (high accuracy)"
"340005","008029","(JASON2 OGDR data)","Surface type"
"340005","008074","(JASON2 OGDR data)","Altimeter echo type"
"340005","008077","(JASON2 OGDR data)","Radiometer sensed surface type"
"340005","040011","(JASON2 OGDR data)","Interpolation flag"
"340005","025097","(JASON2 OGDR data)","Three-dimensional error estimate of the navigator orbit"
"340005","025095","(JASON2 OGDR data)","Altimeter state flag"
"340005","025098","(JASON2 OGDR data)","Altimeter data quality flag"
"340005","025099","(JASON2 OGDR data)","Altimeter correction quality flag"
"340005","021144","(JASON2 OGDR data)","Altimeter rain flag"
"340005","025096","(JASON2 OGDR data)","Radiometer state flag"
"340005","040012","(JASON2 OGDR data)","Radiometer data quality flag"
"340005","040013","(JASON2 OGDR data)","Radiometer brightness temperature interpretation flag"
"340005","021169","(JASON2 OGDR data)","Ice presence indicator"
"340005","022151","(JASON2 OGDR data)","Ku band ocean range"
"340005","022162","(JASON2 OGDR data)","RMS of 20 Hz Ku band ocean range"
"340005","022163","(JASON2 OGDR data)","Number of 20 Hz valid points for Ku band"
"340005","025160","(JASON2 OGDR data)","Ku band net instrumental correction"
"340005","025133","(JASON2 OGDR data)","Sea state bias correction on Ku band"
"340005","022156","(JASON2 OGDR data)","Ku band significant wave height"
"340005","022164","(JASON2 OGDR data)","RMS 20 Hz Ku band significant wave height"
"340005","022165","(JASON2 OGDR data)","Number of 20 Hz valid points for Ku band significant wave height"
"340005","022166","(JASON2 OGDR data)","Ku band net instrumental correction for significant wave height"
"340005","021137","(JASON2 OGDR data)","Ku band corrected ocean backscatter coefficient"
"340005","021138","(JASON2 OGDR data)","STD Ku band corrected ocean backscatter coefficient"
"340005","022167","(JASON2 OGDR data)","Number of valid points for Ku band backscatter"
"340005","021139","(JASON2 OGDR data)","Ku band net instrumental correction for AGC"
"340005","021118","(JASON2 OGDR data)","Attenuation correction on sigma-0"
"340005","021145","(JASON2 OGDR data)","Ku band automatic gain control"
"340005","021146","(JASON2 OGDR data)","RMS Ku band automatic gain control"
"340005","021147","(JASON2 OGDR data)","Number of valid points for Ku band automatic gain control"
"340005","022168","(JASON2 OGDR data)","C band ocean range"
"340005","022169","(JASON2 OGDR data)","RMS of C band ocean range"
"340005","022170","(JASON2 OGDR data)","Number of 20 Hz valid points for C band"
"340005","025161","(JASON2 OGDR data)","C band net instrumental correction"
"340005","025162","(JASON2 OGDR data)","Sea state bias correction on C band"
"340005","022171","(JASON2 OGDR data)","C band significant wave height"
"340005","022172","(JASON2 OGDR data)","RMS 20 Hz C band significant wave height"
"340005","022173","(JASON2 OGDR data)","Number of 20 Hz valid points for C band significant wave height"
"340005","022174","(JASON2 OGDR data)","C band net instrumental correction for significant wave height"
"340005","021170","(JASON2 OGDR data)","C band corrected ocean backscatter coefficient"
"340005","021171","(JASON2 OGDR data)","RMS C band corrected ocean backscatter coefficient"
"340005","022175","(JASON2 OGDR data)","Number of valid points for C band backscatter"
"340005","021172","(JASON2 OGDR data)","C band net instrumental correction for AGC"
"340005","021118","(JASON2 OGDR data)","Attenuation correction on sigma-0"
"340005","021173","(JASON2 OGDR data)","C band automatic gain control"
"340005","021174","(JASON2 OGDR data)","RMS C band automatic gain control"
"340005","021175","(JASON2 OGDR data)","Number of valid points for C band automatic gain control"
"340005","002153","(JASON2 OGDR data)","Satellite channel centre frequency"
"340005","012063","(JASON2 OGDR data)","Brightness temperature"
"340005","002153","(JASON2 OGDR data)","Satellite channel centre frequency"
"340005","012063","(JASON2 OGDR data)","Brightness temperature"
"340005","002153","(JASON2 OGDR data)","Satellite channel centre frequency"
"340005","012063","(JASON2 OGDR data)","Brightness temperature"
"340005","013090","(JASON2 OGDR data)","Radiometer water vapour content"
"340005","013091","(JASON2 OGDR data)","Radiometer liquid content"
"340005","007002","(JASON2 OGDR data)","Height or altitude"
"340005","011097","(JASON2 OGDR data)","Wind speed from altimeter"
"340005","011098","(JASON2 OGDR data)","Wind speed from radiometer"
"340005","007002","(JASON2 OGDR data)","Height or altitude"
"340005","011095","(JASON2 OGDR data)","u-component of the model wind vector"
"340005","011096","(JASON2 OGDR data)","v-component of the model wind vector"
"340005","010096","(JASON2 OGDR data)","Mean dynamic topography"
"340005","010081","(JASON2 OGDR data)","Altitude of COG above reference ellipsoid"
"340005","010082","(JASON2 OGDR data)","Instantaneous altitude rate"
"340005","010083","(JASON2 OGDR data)","Squared off nadir angle of the satellite from platform data"
"340005","010101","(JASON2 OGDR data)","Squared off nadir angle of the satellite from waveform data"
"340005","025132","(JASON2 OGDR data)","Ionospheric correction from model on Ku band"
"340005","025163","(JASON2 OGDR data)","Altimeter ionospheric correction on Ku band"
"340005","025126","(JASON2 OGDR data)","Model dry tropospheric correction"
"340005","025128","(JASON2 OGDR data)","Model wet tropospheric correction"
"340005","025164","(JASON2 OGDR data)","Radiometer wet tropospheric correction"
"340005","010085","(JASON2 OGDR data)","Mean sea-surface height"
"340005","010097","(JASON2 OGDR data)","Mean sea-surface height from altimeter only"
"340005","010086","(JASON2 OGDR data)","Geoid's height"
"340005","010087","(JASON2 OGDR data)","Ocean depth/land elevation"
"340005","010092","(JASON2 OGDR data)","Solid Earth tide height"
"340005","010088","(JASON2 OGDR data)","Total geocentric ocean tide height (solution 1)"
"340005","010089","(JASON2 OGDR data)","Total geocentric ocean tide height (solution 2)"
"340005","010098","(JASON2 OGDR data)","Loading tide height geocentric ocean tide solution 1"
"340005","010099","(JASON2 OGDR data)","Loading tide height geocentric ocean tide solution 2"
"340005","010090","(JASON2 OGDR data)","Long period tide height"
"340005","010100","(JASON2 OGDR data)","Non-equilibrium long period tide height"
"340005","010093","(JASON2 OGDR data)","Geocentric pole tide height"
"340005","025127","(JASON2 OGDR data)","Inverted barometer correction"
"340005","040014","(JASON2 OGDR data)","High-frequency fluctuations of the sea-surface topography correction"
"340007","001007","(IASI Level 1c data (all channels))","Satellite identifier"
"340007","001031","(IASI Level 1c data (all channels))","Identification of originating/generating centre"
"340007","002019","(IASI Level 1c data (all channels))","Satellite instruments"
"340007","002020","(IASI Level 1c data (all channels))","Satellite classification"
"340007","004001","(IASI Level 1c data (all channels))","Year"
"340007","004002","(IASI Level 1c data (all channels))","Month"
"340007","004003","(IASI Level 1c data (all channels))","Day"
"340007","004004","(IASI Level 1c data (all channels))","Hour"
"340007","004005","(IASI Level 1c data (all channels))","Minute"
"340007","202131","(IASI Level 1c data (all channels))","Change scale"
"340007","201138","(IASI Level 1c data (all channels))","Change data width"
"340007","004006","(IASI Level 1c data (all channels))","Second"
"340007","201000","(IASI Level 1c data (all channels))","Change data width"
"340007","202000","(IASI Level 1c data (all channels))","Change scale"
"340007","005001","(IASI Level 1c data (all channels))","Latitude (high accuracy)"
"340007","006001","(IASI Level 1c data (all channels))","Longitude (high accuracy)"
"340007","007024","(IASI Level 1c data (all channels))","Satellite zenith angle"
"340007","005021","(IASI Level 1c data (all channels))","Bearing or azimuth"
"340007","007025","(IASI Level 1c data (all channels))","Solar zenith angle"
"340007","005022","(IASI Level 1c data (all channels))","Solar azimuth"
"340007","005043","(IASI Level 1c data (all channels))","Field of view number"
"340007","005040","(IASI Level 1c data (all channels))","Orbit number"
"340007","201133","(IASI Level 1c data (all channels))","Change data width"
"340007","005041","(IASI Level 1c data (all channels))","Scan line number"
"340007","201000","(IASI Level 1c data (all channels))","Change data width"
"340007","201132","(IASI Level 1c data (all channels))","Change data width"
"340007","025070","(IASI Level 1c data (all channels))","Major frame count"
"340007","201000","(IASI Level 1c data (all channels))","Change data width"
"340007","202126","(IASI Level 1c data (all channels))","Change scale"
"340007","007001","(IASI Level 1c data (all channels))","Height of station"
"340007","202000","(IASI Level 1c data (all channels))","Change scale"
"340007","103003","(IASI Level 1c data (all channels))","Replicate 3 descriptors 3 times"
"340007","025140","(IASI Level 1c data (all channels))","Start channel"
"340007","025141","(IASI Level 1c data (all channels))","End channel"
"340007","033060","(IASI Level 1c data (all channels))","GqisFlagQual - individual IASI-System quality flag"
"340007","033061","(IASI Level 1c data (all channels))","GqisQualIndex - indicator for instrument noise performance (contributions from spectral and radiometric calibration)"
"340007","033062","(IASI Level 1c data (all channels))","GqisQualIndexLoc - indicator for geometric quality index"
"340007","033063","(IASI Level 1c data (all channels))","GqisQualIndexRad - indicator for instrument noise performance (contributions from radiometric calibration)"
"340007","033064","(IASI Level 1c data (all channels))","GqisQualIndexSpect - indicator for instrument noise performance (contributions from spectral calibration)"
"340007","033065","(IASI Level 1c data (all channels))","GqisSysTecSondQual - output of system TEC (Technical Expertise Centre) quality function"
"340007","040020","(IASI Level 1c data (all channels))","GqisFlagQualDetailed - quality flag for the system"
"340007","101010","(IASI Level 1c data (all channels))","Replicate 1 descriptor 10 times"
"340007","340002","(IASI Level 1c data (all channels))","Band description"
"340007","101087","(IASI Level 1c data (all channels))","Replicate 1 descriptor 87 times"
"340007","340003","(IASI Level 1c data (all channels))","IASI Level 1c 100 channels"
"340007","002019","(IASI Level 1c data (all channels))","Satellite instruments"
"340007","025051","(IASI Level 1c data (all channels))","AVHRR channel combination"
"340007","101007","(IASI Level 1c data (all channels))","Replicate 1 descriptor 7 times"
"340007","340004","(IASI Level 1c data (all channels))","IASI Level 1c AVHRR single scene"
"340007","020081","(IASI Level 1c data (all channels))","Cloud amount in segment"
"340007","008029","(IASI Level 1c data (all channels))","Surface type"
"340007","020083","(IASI Level 1c data (all channels))","Amount of segment covered by scene"
"340007","008029","(IASI Level 1c data (all channels))","Surface type"
"340007","040018","(IASI Level 1c data (all channels))","GIacAvgImagIIS - average of imager measurements"
"340007","040019","(IASI Level 1c data (all channels))","GIacVarImagIIS - variance of imager measurements"
"340007","040021","(IASI Level 1c data (all channels))","Fraction of weighted AVHRR pixel in IASI FOV covered with snow/ice"
"340007","040022","(IASI Level 1c data (all channels))","Number of missing, bad or failed AVHRR pixels"
"340008","001007","(IASI sequence combining PC scores, channel selection and enhanced data)","Satellite identifier"
"340008","001031","(IASI sequence combining PC scores, channel selection and enhanced data)","Identification of originating/generating centre"
"340008","002019","(IASI sequence combining PC scores, channel selection and enhanced data)","Satellite instruments"
"340008","002020","(IASI sequence combining PC scores, channel selection and enhanced data)","Satellite classification"
"340008","004001","(IASI sequence combining PC scores, channel selection and enhanced data)","Year"
"340008","004002","(IASI sequence combining PC scores, channel selection and enhanced data)","Month"
"340008","004003","(IASI sequence combining PC scores, channel selection and enhanced data)","Day"
"340008","004004","(IASI sequence combining PC scores, channel selection and enhanced data)","Hour"
"340008","004005","(IASI sequence combining PC scores, channel selection and enhanced data)","Minute"
"340008","202131","(IASI sequence combining PC scores, channel selection and enhanced data)","Change scale"
"340008","201138","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","004006","(IASI sequence combining PC scores, channel selection and enhanced data)","Second"
"340008","201000","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","202000","(IASI sequence combining PC scores, channel selection and enhanced data)","Change scale"
"340008","005001","(IASI sequence combining PC scores, channel selection and enhanced data)","Latitude (high accuracy)"
"340008","006001","(IASI sequence combining PC scores, channel selection and enhanced data)","Longitude (high accuracy)"
"340008","007024","(IASI sequence combining PC scores, channel selection and enhanced data)","Satellite zenith angle"
"340008","005021","(IASI sequence combining PC scores, channel selection and enhanced data)","Bearing or azimuth"
"340008","007025","(IASI sequence combining PC scores, channel selection and enhanced data)","Solar zenith angle"
